item_id,item,label,,,,
232726884021055000,"RT @lightfusion: Please send rescue team to 14P Diamond St. Cypress Village, Masambong QC. Family trapped in 2nd flr. Thanks! #RescuePH",Related and informative,,,,
232727089537774000,RT @themallph: Hey guys! Use the hashtag #RescuePH for rescue operations and flood monitoring!,Related and informative,,,,
232727118885302000,#rescuePH @mmda @ANCALERTS @ABSCBNNews @gmanews @Awesomesaucex3 INDIVIDUAL WITH A 3 MONTH OLD BABY IS IN NEED (cont) http://t.co/KQo90VOW,Related and informative,,,,
232727764824904000,RT @ken_rhoel SOS!UST Hospital flood now on the 2/F.No food for the patients &amp,Infrastructure and utilities,Related and informative,,,
232728221974667000,RT @tonyocruz: Walked thru flood waters? Take one dose of Doxycycline (200mg) to guard against leptospirosis /via @thomasmmm #RescuePH,Related and informative,,,,
232729551585817000,RT @miriamq: #RescuePH Rescue pls family trapped at Blk64 Lot2 Phase2 Dela Costa Homes V Burgos Montalban Rizal.Family of 4w/2 children. ...,Related and informative,,,,
232729878724760000,74 yrs old lady trapped at 17 kapiligan st araneta subd qc. All grilled windows locked water already at 2nd floor. #rescuePH help! RT,Related and informative,,,,
232730042302620000,"RT @doblezeta: Anyone from San Mateo, Rizal who can rescue this person? #rescuePH http://t.co/9CJAdgYe",Related and informative,,,,
232730436583952000,RT @cnnbreak: Flooding chaos in Philippine's capital: Flood waters were rising in parts of the Philippine capital on Tuesday a... http:/ ...,Related and informative,,,,
232730478527001000,RT @lexiaguinaldo: Pls rescue folks at 142 Maria Clara St. Talayan Village- they're on the roof! #rescuePH,Related and informative,,,,
232730746958254000,PLSSSSSSS We Beg You RT @nastassjatulfo: #rescuePH PLEASE DO RESCUE STRAY DOGS AND CATS also..,Related and informative,,,,
232731782972338000,RT @cnnbreak: Flooding chaos in Philippine's capital: Flood waters were rising in parts of the Philippine capital on Tuesday a... http:/ ...,Related and informative,,,,
232735268413772000,RT @chayhofilena: Netizens can now #rescuePH via Googledocs http://t.co/SUQDg6C8 via @rapplerdotcom. Let's avoid duplications.,Related and informative,,,,
232735285182595000,"@anjelatin hi jela, I heard that there's a flood in Manila. How is everything going there? I hope all of u guys are safe.",Related and informative,,,,
232736014995714000,"RT @HerNotions: @Solid_ABSCBN Pls rescue PWDs in Tahanang Walang Hagdan,#8 Aida street,Marick subd.Cainta, Rizal. #RescuePH please pass! ...",Related and informative,,,,
232736237306401000,RT @mlq3: RT @tonyocruz: Please don't leave your pets behind. Call 817-5292 for animal rescue. /via @torresjane #RescuePH,Related and informative,,,,
232736254071034000,Rescue Database http://t.co/HPwS4qu6 #RescuePH,Related and informative,,,,
232737654976967000,RT @rancyamor: @annecurtissmith please rt. Thanks. Needs rescue!  #rescuePH 6 Monte Carlo St. Ciudad Grande Valenzuela City (near Daland ...,Related and informative,,,,
232738053427458000,"RT @VictoriaCourtVC: The flood victims of Manila need soap, pampers, water and hot food please. We are opening our Malate Branch  http:/ ...",Related and informative,,,,
232738351223017000,Consolidated list of people who need rescuing. http://t.co/P4Ueb2KI #rescuePH,Related and informative,,,,
232743292146708000,RT @tonyocruz: Want to donate or to volunteer? Check out this list: http://t.co/EMMUXsbA /via @CP_Union #RescuePH,Related and informative,,,,
232743556366885000,"RT @TheKenNarvato: 18 Mais Street, Tumana, Marikina. - In 2nd Floor. There are kids &amp; PWD. | 9435579464 @MarikinaPIO SPREAD! #rescuePH",Related and informative,,,,
232743678014288000,RT @rancyamor: @annecurtissmith please rt. Thanks. Needs rescue!  #rescuePH 6 Monte Carlo St. Ciudad Grande Valenzuela City (near Daland ...,Related and informative,,,,
232743824806523000,RT @trishvelarmino: Animal Rescue Hotline: 817-5292. DO NOT LEAVE YOUR PETS BEHIND. #rescuePH,Related and informative,,,,
232743942242845000,"RT @doblezeta: Some good news, 300 persons rescued from Tatalon QC. #RescuePH",Related and informative,,,,
232744906941166000,"RT @simply_suzzie: Mayamot, Antipolo Rizal needs rescue. Almost 2nd flr na yung tubig. Naka salbabida na yung mga tao! #rescuePH",Related and informative,,,,
232745036968767000,RT @akoposimarcelo: Flood in the UST Hospital is now on the 2nd floor. No food for the patients &amp,Donations and volunteering,Related and informative,,,
232746320409006000,Metro Manila flood updates: NLEX is now North Luzon Express River . PLS RT AND SPREAD. http://t.co/XVrliaME,Related and informative,,,,
232746374922375000,Flood can harm animals just as easily as it can harm people!Place horses to safer place &amp,Other Useful Information,Related and informative,,,
232746572079833000,"RT @Tamaraw_Nation: FEU, Science Building. Help is needed. There are 39 stranded students in there. #rescuePH Please send people there t ...",Related and informative,,,,
232746769186963000,"RT @MMDA: Some good news, 300 persons rescued from Tatalon QC. #RescuePH",Related and informative,,,,
232747289310032000,RT @rancyamor: @annecurtissmith please rt. Thanks. Needs rescue!  #rescuePH 6 Monte Carlo St. Ciudad Grande Valenzuela City (near Daland ...,Related and informative,,,,
232750271464346000,"RT @Tamaraw_Nation: FEU, Science Building. Help is needed. There are 39 stranded students in there. #rescuePH Please send people there t ...",Related and informative,,,,
232751710081257000,"RT @Tamaraw_Nation: FEU, Science Building. Help is needed. There are 39 stranded students in there. #rescuePH Please send people there t ...",Related and informative,,,,
232752028852572000,"Please help @mysheenahalili's lolo, lola and relatives in san nicolas san fernando pampanga.. nasa bubong na daw sila. #rescuePH (ReTweeted)",Related and informative,,,,
232752523788816000,Please retweet! Teenager stranded in his house 8 st catherine street provident vill mrkna #rescuePH #PrayForThePhilippines,Related and informative,,,,
232752850948739000,RT @MACYrah21: Pls #RescuePH all the families na nasa taas na ng bubong dito sa san nicolas san fernando pampanga! Help them! Pls RT!,Related and informative,,,,
232753056482206000,"RT @HerNotions: @YahooPH Pls rescue PWDs in Tahanang Walang Hagdan,#8 Aida street,Marick subd.Cainta, Rizal. #RescuePH please pass! @ANC ...",Related and informative,,,,
232753094197383000,Philippine capital paralysed by floods - BBC News http://t.co/omX5cTjN,Related and informative,,,,
232753207477166000,"RT @gmanews: Mahigit 20,000 residente sa San Mateo Rizal, apektado sa mga pagbaha, ayon sa PDRRMC #DZBB via @glenjuego #rescuePH",Related and informative,,,,
232755346551214000,"RT @iamLABLEH: #rescuePH Provident Village at Marikina nagmistulang dagat n nman, madami pang dpt irescue n families doon. NEED HELP! @g ...",Related and informative,,,,
232755824693502000,RT @scaredbrumak: Philippine capital hit by floods http://t.co/rhcjSsQr,Related and informative,,,,
232757363998872000,RT @tonyocruz: All donations brought to LBC will be sent to PH Red Cross evacuation centers /via @LBC_Foundation #ReliefPH,Related and informative,,,,
232757506621981000,"Good news indeed! Ingat po. RT @MMDA: Some good news, 300 persons rescued. from Tatalon QC. #RescuePH",Related and informative,,,,
232757947019694000,"RT @simply_suzzie: Mayamot, Antipolo Rizal needs rescue. Almost 2nd flr na yung tubig. Naka salbabida na yung mga tao! #rescuePH",Related and informative,,,,
232758278357131000,"RT @rapplerdotcom: Photo from @JohnAllanegui: Pablo Ocampo, Malate. Taken across Rizal Memorial. http://t.co/6jSumGUV #FloodsPH",Related and informative,,,,
232758366458487000,"RT @McDo_ph: McDonald's stores open in Metro Manila are now accepting donations in kind (rice, noodles, canned goods, etc.) for flood vi ...",Related and informative,,,,
232758387409056000,"RT @McDo_ph: McDonald's stores open in Metro Manila are now accepting donations in kind (rice, noodles, canned goods, etc.) for flood vi ...",Related and informative,,,,
232759373083062000,"#rescuePH Residents of Tahanang Walang Hagdan, #8 Aida street, Marick Subd. Cainta, Rizal.",Related and informative,,,,
232759456969134000,"PLEASE RT! A CERTAIN RODRIGO SALVADOR IS NEED OF RESCUE. HE IS WITH 6 KIDS, 9 OTHERS. 184 KALIRAYA ST., CLUSTER 12, TATALON #rescuePH”",Related and informative,,,,
232759901582139000,#rescuePH Brgy. Tatalon Araneta Ave Corner Victory Quezon City,Related and informative,,,,
232760975307190000,"RT @McDo_ph: McDonald's stores open in Metro Manila are now accepting donations in kind (rice, noodles, canned goods, etc.) for flood vi ...",Related and informative,,,,
232761289905156000,"RT @HansenNichols: For rescue needs, tweet the details of the person &amp; exact place with the hashtag #RescuePH. For relief efforts p ...",Related and informative,,,,
232762292310270000,"RT @VMetroEast: “Those who need rescue, put a white blanket on roof of house or out your window so rescuers can see you.”  #rescuePH",Related and informative,,,,
232763143774941000,#reliefph RT @AlabangTownCntr Let's help our countrymen most affected by the floods. Donation boxes (cont) http://t.co/gQspY38n,Related and informative,,,,
232763366064681000,"Neil Gaiman, the author. RT @neilhimself: Sending love and worry to the Philippines.  (WIll also send aid donation using #reliefPH info....)",Related and informative,,,,
232763726779015000,"RT @YTF_Philippines: RT Families stuck in the roof, 11 people, Bayabas ext. Nangka marikina, they need immediate help #RescuePH @MMDA",Related and informative,,,,
232764309770469000,RT @AnnValerio: University of Santo Tomas (UST) Hospital needs food for the patients and staff. #rescuePH,Related and informative,,,,
232764796330729000,RT @princessu1: RT pls @suzy899 #ReliefPH All Ayala Malls accepting donations 4 flood victims.just go to concierge booths in Ayala Malls ...,Related and informative,,,,
232765387731788000,"#rescuePH “@CESC_1213: PLEASE HELP US SEEK RESCUE FOR OUR FRIEND!:( Jaja Vigilia, 09159166833, #3 Sampaguita St. IVC Marikina City",Related and informative,,,,
232765744222450000,"RT @dennismendiola: SMART subs, in case you run out of LOAD. you get a lifeline of few more texts... simply dial *767 (*SOS) #RescuePH",Related and informative,,,,
232766495036412000,RT People at Kingsville and Filinvest East Antipolo needs immediate help. Yung ibang tao nasa bubong na daw. @MMDA @ANCALERTS #rescueph,Related and informative,,,,
232766968963404000,RT @Pinoy_Humor: Please TWEET and USE hashtags #ReliefPH (relief ops) #RescuePH (Rescue concerns) #FloodsPH (flood news) #PHalerts (gove ...,Related and informative,,,,
232768445379404000,RT @YouScoopGMA: YouScoop: UE students spent the night in Manila campus after flood prevented them from leaving http://t.co/B0z5YNjf.,Related and informative,,,,
232769389101973000,RT @piacayetano: @_BringYourAGame: Flood in UST HOSPITAL is now on the 2nd floor. NO FOOD for the patients n staff #rescuePH @piacayet ...,Related and informative,,,,
232770148241666000,"@DSWDserve @Hey_Jupiter1:Drinking water needed for 20-30 ppl at #177 RP Palad St, Moras dela Paz, Sto Tomas,Pampanga #RescuePH #ReliefPH",Related and informative,,,,
232770911600796000,"RT @paola_herrero: Please send help #9 champaca st. de castro pasig city.. May 2 bata, isang baby at mga lola at lolo ko po andun #RescuePH",Related and informative,,,,
232771771449897000,RT @MarkCHGoh: Floods paralyse Philippine capital http://t.co/Tow2lYAJ @appletej @carmensoo Umaasa na ang lahat ay mahusay,Related and informative,,,,
232772820017492000,"RT @rapplerdotcom: LGUs, schools extend class suspension until Wednesday http://t.co/GJdolC0m #FloodsPH  #WeatherAlert #noclasses",Related and informative,,,,
232773109453832000,"RT @bekimon23: RT @isuperELjhay: @bekimon23 sis pa rt, #rescuePH my family needs boat to transfer 353 sta lucia paroba city of sn fdo pa ...",Related and informative,,,,
232775399522828000,RT @kaayaAIA: #RescuePH RT @PTVph: If you know people who need to be rescued: PLEASE CONTACT COAST GUARD 0917-PCGDOTC (0917-7243682),Related and informative,,,,
232775412101571000,"RT @TheKenNarvato: SPREAD! Families stuck in the roof, 11 people, Bayabas ext. Nangka marikina, they need immediate help #RescuePH @MMDA",Related and informative,,,,
232775613436535000,"#RescuePH Christianne Mapue &amp; family , 63 Caridad St, Don Pedro Vil, Valenzuela City. 0917-5562046. Stranded in neck-deep flood. @mmda",Related and informative,,,,
232776380994159000,@gmanews  Malanday Marikina near natinal high school purok 3. Melyn Pabustan with 3 kids 09175119505 #rescuePH,Related and informative,,,,
232777924481282000,"RT “@Q13_: RT #RescuePH Jeremy Orlina (UA&amp;P 1st Yr) B4 L4 Narra St., Dacon Homes, Cainta, Rizal 09179957335. Flooding + In need of Food”",Related and informative,,,,
232778020958638000,"RT @dennismendiola: SMART subs, in case you run out of LOAD. you get a lifeline of few more texts... simply dial *767 (*SOS) #RescuePH",Related and informative,,,,
232779044377199000,RT @TourismPinas: RT @iyamaniya: PLS HELP THE STUDENTS IN UST DORMS!! My sister's blockmates are running out of food!!! #RescuePH,Related and informative,,,,
